,DateRead,ammonia_ppm,nitrate_ppm,phosphorus_ppm,influent_mgd,treated_mgd,time,performance,nitrate_load,nitrate_man,nitrate_man3,smooth_nitrate_load
12,2012-10-20 12:00:00,0.371187,5.028302,0.020654,251.018677,251.018677,0.5,100.0,10526.728948074426,9513.815624772684,8764.275697754592,9513.815624772684
13,2012-10-20 13:00:00,0.310412,5.05698,0.021754,252.538895,252.538895,0.5416666666666666,100.0,10650.881737917414,9534.073891238719,8852.398360270583,9534.073891238719
14,2012-10-20 14:00:00,0.156415,5.995893,0.02218,242.626038,242.626038,0.5833333333333334,100.0,12132.69642226853,9556.41004817229,8942.322529152923,9556.41004817229
15,2012-10-20 15:00:00,0.0933,6.269124,0.01717,318.188385,318.188385,0.625,100.0,16636.31875731233,9607.935775654216,9101.841223808704,9607.935775654216
16,2012-10-20 16:00:00,0.106211,6.480871,0.01722,347.053314,347.053314,0.6666666666666666,100.0,18758.39270302516,9748.503435287379,9478.565100483886,9748.503435287379
17,2012-10-20 17:00:00,0.105395,6.889865,0.017242,309.8479,309.8479,0.7083333333333334,100.0,17804.317080789388,9928.701220642133,9942.556480610949,9928.701220642133
18,2012-10-20 18:00:00,0.108882,7.113906,0.025869,280.750702,280.750702,0.75,100.0,16656.93242287318,10086.213537845078,10335.64451061987,10086.213537845078
19,2012-10-20 19:00:00,0.105504,6.960823,0.021725,285.360413,285.360413,0.7916666666666666,100.0,16566.10333967316,10217.62791554564,10651.708906232534,10217.62791554564
20,2012-10-20 20:00:00,0.087303,6.339474,0.022517,284.397919,284.397919,0.8333333333333334,100.0,15036.462997709414,10344.59742402819,10947.428627904565,10344.59742402819
21,2012-10-20 21:00:00,0.104195,5.700688,0.022583,269.73114,269.73114,0.875,100.0,12824.026629022828,10438.434735501814,11151.880346394806,10438.434735501814
22,2012-10-20 22:00:00,0.099891,5.025644,0.023302,275.491486,275.491486,0.9166666666666666,100.0,11546.914594782647,10486.146573372234,11235.487660526207,10486.146573372234
23,2012-10-20 23:00:00,0.086976,4.6446,0.024065,282.93161,282.93161,0.9583333333333334,100.0,10959.628659422038,10507.361933800443,11251.059007239028,10507.361933800443
24,2012-10-21 00:00:00,0.089808,4.11015,0.048205,258.400726,258.400726,1.0,100.0,8857.628304700625,10516.407268312874,11236.487489848178,10516.407268312874
25,2012-10-21 01:00:00,0.088229,3.697873,0.039241,252.738052,252.738052,1.0416666666666667,100.0,7794.507442818723,10483.23168904063,11117.5445305908,10483.23168904063
26,2012-10-21 02:00:00,0.09711,3.339338,0.057672,241.178955,241.178955,1.0833333333333333,100.0,6716.852930593129,10429.457204116192,10951.392676202195,10429.457204116192
27,2012-10-21 03:00:00,0.108445,3.323408,0.072849,204.037399,204.037399,1.125,100.0,5655.350031292505,10355.20511864573,10739.665688921741,10355.20511864573
28,2012-10-21 04:00:00,0.107302,3.457366,0.057161,204.980179,204.980179,1.1666666666666667,100.0,5910.4871229146065,10261.208016898667,10485.44990604028,10261.208016898667
29,2012-10-21 05:00:00,0.108991,3.502968,0.058309,176.461044,176.461044,1.2083333333333333,100.0,5155.265835757456,10174.193599018985,10256.701766883994,10174.193599018985
30,2012-10-21 06:00:00,0.107302,3.348491,0.052329,163.815445,163.815445,1.25,100.0,4574.778090650749,10073.815043753755,10001.629970327667,10073.815043753755
31,2012-10-21 07:00:00,0.094605,3.274212,0.050878,160.857529,160.857529,1.2916666666666667,100.0,4392.524975529514,9963.834304691694,9730.287376343822,9963.834304691694
32,2012-10-21 08:00:00,0.093841,3.205547,0.046497,156.934067,156.934067,1.3333333333333333,100.0,4195.516460764873,9852.408118108451,9463.399256303106,9852.408118108451
33,2012-10-21 09:00:00,0.106429,3.159894,0.042998,160.242447,160.242447,1.375,100.0,4222.951884483954,9739.27028496158,9200.005116526194,9739.27028496158
34,2012-10-21 10:00:00,0.107193,3.05524,0.054669,170.947449,170.947449,1.4166666666666667,100.0,4355.860937250219,9628.943916952028,8951.152454924082,9628.943916952028
35,2012-10-21 11:00:00,0.107193,3.086403,0.046044,182.529465,182.529465,1.4583333333333333,100.0,4698.418132959054,9523.482257357993,8721.387879040389,9523.482257357993
36,2012-10-21 12:00:00,0.092807,3.02972,0.042236,192.971802,192.971802,1.5,100.0,4875.985403148369,9426.980974870014,8520.23939173632,9426.980974870014
37,2012-10-21 13:00:00,0.090135,3.005989,0.042397,272.93866,272.93866,1.5416666666666667,100.0,6842.558084353732,9335.961063435581,8338.026692306923,9335.961063435581
38,2012-10-21 14:00:00,0.109806,3.158642,0.042779,285.317841,285.317841,1.5833333333333333,100.0,7516.1490788722285,9286.093003853945,8263.253261909264,9286.093003853945
39,2012-10-21 15:00:00,0.093025,3.172344,0.042441,287.188599,287.188599,1.625,100.0,7598.248981076506,9250.69412535431,8225.898052757411,9250.69412535431
40,2012-10-21 16:00:00,0.090135,3.237324,0.055003,301.235413,301.235413,1.6666666666666667,100.0,8133.139912171132,9217.645222468755,8194.515599173366,9217.645222468755
41,2012-10-21 17:00:00,0.108009,3.015417,0.04858,300.347443,300.347443,1.7083333333333333,100.0,7553.311031309616,9195.955116262801,8191.4468148232545,9195.955116262801
42,2012-10-21 18:00:00,0.110898,2.689632,0.049579,295.063232,295.063232,1.75,100.0,6618.720000160604,9163.102234563738,8159.540025647572,9163.102234563738
43,2012-10-21 19:00:00,0.093025,2.418844,0.044634,290.613525,290.613525,1.7916666666666667,100.0,5862.592835750933,9112.214589875675,8082.499024373224,9112.214589875675
44,2012-10-21 20:00:00,0.090135,2.258269,0.043967,291.009979,291.009979,1.8333333333333333,100.0,5480.871310981367,9047.22215479318,7971.503714942109,9047.22215479318
45,2012-10-21 21:00:00,0.109806,2.253766,0.043586,296.628143,296.628143,1.875,100.0,5575.543730626728,8975.895137916945,7846.972094744071,8975.895137916945
46,2012-10-21 22:00:00,0.109209,2.118804,0.042126,294.812714,294.812714,1.9166666666666667,100.0,5209.5839830016275,8907.88810977114,7733.400676538204,8907.88810977114
47,2012-10-21 23:00:00,0.091117,2.109157,0.038083,290.582092,290.582092,1.9583333333333333,100.0,5111.446333493143,8833.922027235749,7607.209841861375,8833.922027235749
48,2012-10-22 00:00:00,0.090026,1.924933,0.030292,282.262878,282.262878,2.0,100.0,4531.431652000031,8759.472513360897,7482.421666442963,8759.472513360897
49,2012-10-22 01:00:00,0.090026,1.800111,0.032708,259.100983,259.100983,2.0416666666666665,100.0,3889.8638169400024,8674.911696133679,7334.872165720816,8674.911696133679
50,2012-10-22 02:00:00,0.090026,1.793213,0.023175,251.429535,251.429535,2.0833333333333335,100.0,3760.228367621264,8579.210738549806,7162.621748281775,8579.210738549806
51,2012-10-22 03:00:00,0.111605,1.768757,0.018628,235.970535,235.970535,2.125,100.0,3480.903626695458,8482.831091131235,6992.5020792487485,8482.831091131235
52,2012-10-22 04:00:00,0.111116,1.79029,0.018387,205.845535,205.845535,2.1666666666666665,100.0,3073.4835118119513,8382.792541842518,6816.922156621084,8382.792541842518
53,2012-10-22 05:00:00,0.096622,1.806073,0.045727,171.066544,171.066544,2.2083333333333335,100.0,2576.7152771230776,8276.606361241908,6629.750224380627,8276.606361241908
54,2012-10-22 06:00:00,0.092152,1.85298,0.030834,167.639618,167.639618,2.25,100.0,2590.6780470760777,8162.608539559531,6427.098477017748,8162.608539559531
55,2012-10-22 07:00:00,0.104522,1.857213,0.028392,164.804947,164.804947,2.2916666666666665,100.0,2552.6896028728097,8051.169929709861,6235.277455520664,8051.169929709861
56,2012-10-22 08:00:00,0.105286,1.850107,0.021116,182.651749,182.651749,2.3333333333333335,100.0,2818.296830088773,7941.20032317312,6051.148062888272,7941.20032317312
57,2012-10-22 09:00:00,0.108882,1.959001,0.018159,223.149033,223.149033,2.375,100.0,3645.8241511589154,7838.742253311432,5889.505501248296,7838.742253311432
58,2012-10-22 10:00:00,0.107302,2.066337,0.017286,227.369476,227.369476,2.4166666666666665,100.0,3918.3151541512957,7754.883891268382,5777.321433743828,7754.883891268382
59,2012-10-22 11:00:00,0.092807,2.222059,0.017242,232.905167,232.905167,2.4583333333333335,100.0,4316.1920474736335,7678.15251652604,5684.371119764201,7678.15251652604
60,2012-10-22 12:00:00,0.113512,2.235455,0.022995,243.700226,243.700226,2.5,100.0,4543.472611865002,7610.913307144991,5615.962166149672,7610.913307144991
61,2012-10-22 13:00:00,0.114822,2.336417,0.034492,284.072327,284.072327,2.5416666666666665,100.0,5535.353193029873,7549.564493239392,5562.337688435438,7549.564493239392
62,2012-10-22 14:00:00,0.10763,2.437474,0.030857,290.529907,290.529907,2.5833333333333335,100.0,5906.046848421215,7509.280267235201,5560.98846366516,7509.280267235201
63,2012-10-22 15:00:00,0.091008,2.712327,0.037065,286.807068,286.807068,2.625,100.0,6487.807383089148,7477.21559885892,5578.241382902963,7477.21559885892
64,2012-10-22 16:00:00,0.088229,3.180286,0.018759,279.62384,279.62384,2.6666666666666665,100.0,7416.626755376121,7457.427434543524,5623.719682912272,7457.427434543524
65,2012-10-22 17:00:00,0.098909,3.20051,0.015466,276.646484,276.646484,2.7083333333333335,100.0,7384.318053147045,7456.6114209601765,5713.365036535465,7456.6114209601765
66,2012-10-22 18:00:00,0.097765,3.106566,0.015695,274.306549,274.306549,2.75,100.0,7106.9426651641215,7455.165553603913,5796.912687366044,7455.165553603913
67,2012-10-22 19:00:00,0.103051,3.10233,0.016076,272.968872,272.968872,2.7916666666666665,100.0,7062.641602402477,7448.2010958351175,5862.414186255947,7448.2010958351175
68,2012-10-22 20:00:00,0.097983,2.719646,0.016457,271.801331,271.801331,2.8333333333333335,100.0,6164.9563780912085,7440.489905966465,5922.425557063273,7440.489905966465
69,2012-10-22 21:00:00,0.097656,2.685021,0.017198,266.526245,266.526245,2.875,100.0,5968.342231067049,7414.9792354089595,5934.55209811467,7414.9792354089595
70,2012-10-22 22:00:00,0.101253,2.383689,0.015085,271.678589,271.678589,2.9166666666666665,100.0,5400.961182884407,7386.046495322122,5936.241604762289,7386.046495322122
71,2012-10-22 23:00:00,0.114058,2.225918,0.01855,275.910339,275.910339,2.9583333333333335,100.0,5122.0426083181255,7346.344789073368,5909.477583668395,7346.344789073368
72,2012-10-23 00:00:00,0.104033,2.283561,0.018049,270.885681,270.885681,3.0,100.0,5158.990364760942,7301.858745458263,5870.105834900882,7301.858745458263
73,2012-10-23 01:00:00,0.096186,2.277531,0.017286,265.068512,265.068512,3.0416666666666665,100.0,5034.872621720293,7259.001377844316,5834.550061393885,7259.001377844316
74,2012-10-23 02:00:00,0.092152,2.276917,0.017242,246.110138,246.110138,3.0833333333333335,100.0,4673.505458085114,7214.5188027218355,5794.566189410205,7214.5188027218355
75,2012-10-23 03:00:00,0.111714,2.193505,0.018681,215.564941,215.564941,3.125,100.0,3943.5087510744297,7163.698535829101,5738.51315284395,7163.698535829101
76,2012-10-23 04:00:00,0.105723,2.155338,0.018409,202.114014,202.114014,3.1666666666666665,100.0,3633.1042826541448,7099.294740134008,5648.762932755473,7099.294740134008
77,2012-10-23 05:00:00,0.103487,2.105861,0.01551,157.07637,157.07637,3.2083333333333335,100.0,2758.713553382114,7029.97093098441,5547.980000250407,7029.97093098441
78,2012-10-23 06:00:00,0.106975,2.195008,0.017133,158.071915,158.071915,3.25,100.0,2893.722444122669,6944.545783432364,5408.516677906992,6944.545783432364
79,2012-10-23 07:00:00,0.108991,2.121525,0.017602,166.60257,166.60257,3.2916666666666665,100.0,2947.785654442545,6863.52931664617,5282.776966217776,6863.52931664617
80,2012-10-23 08:00:00,0.103705,2.177101,0.015107,185.065231,185.065231,3.3333333333333335,100.0,3360.2335336242604,6785.214443402097,5166.027400629014,6785.214443402097
81,2012-10-23 09:00:00,0.096186,2.177909,0.017471,214.137131,214.137131,3.375,100.0,3889.535681557919,6716.71482520654,5075.737707278776,6716.71482520654
82,2012-10-23 10:00:00,0.097547,2.18061,0.017264,247.065781,247.065781,3.4166666666666665,100.0,4493.209299971459,6660.1712423335675,5016.427605992732,6660.1712423335675
83,2012-10-23 11:00:00,0.097656,2.505998,0.016883,251.554489,251.554489,3.4583333333333335,100.0,5257.494686350684,6616.832003486325,4990.266690691668,6616.832003486325
84,2012-10-23 12:00:00,0.086867,2.551537,0.012545,252.012924,252.012924,3.5,100.0,5362.789302535329,6589.645257143612,5003.628090474619,6589.645257143612
85,2012-10-23 13:00:00,0.100598,2.696999,0.016239,266.497253,266.497253,3.5416666666666665,100.0,5994.31515919685,6565.108138051446,5021.586151077654,6565.108138051446
86,2012-10-23 14:00:00,0.097874,2.74598,0.016479,276.439362,276.439362,3.5833333333333335,100.0,6330.868640268099,6553.692278474355,5070.222601483613,6553.692278474355
87,2012-10-23 15:00:00,0.097656,2.841947,0.01612,286.49826,286.49826,3.625,100.0,6790.535340071914,6549.235805710229,5133.254903422838,6549.235805710229
88,2012-10-23 16:00:00,0.086867,2.844717,0.012142,280.909912,280.909912,3.6666666666666665,100.0,6664.5707458051,6554.061796397463,5216.118925255291,6554.061796397463
89,2012-10-23 17:00:00,0.097001,2.858933,0.014779,269.668884,269.668884,3.7083333333333335,100.0,6429.850364650038,6556.271975385615,5288.541516282781,6556.271975385615
90,2012-10-23 18:00:00,0.095858,2.872753,0.014954,270.092041,270.092041,3.75,100.0,6471.070393631001,6553.743543170904,5345.606958701144,6553.743543170904
91,2012-10-23 19:00:00,0.092152,2.955557,0.013515,270.789886,270.789886,3.7916666666666665,100.0,6674.793425424828,6552.090080180105,5401.8801304476365,6552.090080180105
92,2012-10-23 20:00:00,0.095531,2.977777,0.015586,270.754333,270.754333,3.8333333333333335,100.0,6724.09185231756,6554.544147085,5465.525795196496,6554.544147085
93,2012-10-23 21:00:00,0.097547,2.88097,0.015357,270.56839,270.56839,3.875,100.0,6501.025117249422,6557.935101189651,5528.454098052549,6557.935101189651
94,2012-10-23 22:00:00,0.081472,2.982985,0.013177,270.926819,270.926819,3.9166666666666665,100.0,6740.143114037124,6556.796901510846,5577.082649012393,6556.796901510846
95,2012-10-23 23:00:00,0.08948,2.990941,0.013046,273.086609,273.086609,3.9583333333333335,100.0,6811.994701311635,6560.463825761371,5635.23567226363,6560.463825761371
96,2012-10-24 00:00:00,0.093623,2.926273,0.012687,258.480255,258.480255,4.0,100.0,6308.240818938389,6565.494443272376,5694.073623716029,6565.494443272376
97,2012-10-24 01:00:00,0.099237,2.758319,0.015902,252.459167,252.459167,4.041666666666667,100.0,5807.6667282826775,6560.349370785696,5724.781983477147,6560.349370785696
98,2012-10-24 02:00:00,0.095967,2.692293,0.0143,247.681458,247.681458,4.083333333333333,100.0,5561.371003730637,6545.295717935635,5728.926220717423,6545.295717935635
99,2012-10-24 03:00:00,0.099346,2.579541,0.016348,234.674026,234.674026,4.125,100.0,5048.62960599523,6525.617223651535,5720.548459868084,6525.617223651535
100,2012-10-24 04:00:00,0.095967,2.572937,0.013603,217.784866,217.784866,4.166666666666667,100.0,4673.2918096938265,6496.077471298408,5686.952517174441,6496.077471298408
101,2012-10-24 05:00:00,0.102941,2.558547,0.015945,176.844269,176.844269,4.208333333333333,100.0,3773.5528784689723,6459.621758066317,5636.269481800409,6459.621758066317
102,2012-10-24 06:00:00,0.106975,2.534654,0.017537,172.338562,172.338562,4.25,100.0,3643.0673368997504,6405.900380474371,5543.133651633838,6405.900380474371
103,2012-10-24 07:00:00,0.107193,2.526069,0.016905,183.034714,183.034714,4.291666666666667,100.0,3856.068363440279,6350.643719602877,5448.130335897134,6350.643719602877
104,2012-10-24 08:00:00,0.107193,2.527073,0.016861,195.548462,195.548462,4.333333333333333,100.0,4121.338089187795,6300.752212479625,5368.527237274291,6300.752212479625
105,2012-10-24 09:00:00,0.108991,2.5286,0.01758,211.575256,211.575256,4.375,100.0,4461.809863962143,6257.163930013789,5306.167779869966,6257.163930013789
106,2012-10-24 10:00:00,0.098311,2.53732,0.017264,254.032867,254.032867,4.416666666666667,100.0,5375.652701964309,6221.256848692756,5263.949884074574,6221.256848692756
107,2012-10-24 11:00:00,0.104849,2.55511,0.016883,263.628601,263.628601,4.458333333333333,100.0,5617.824623007257,6204.344765758187,5269.53502496906,6204.344765758187
108,2012-10-24 12:00:00,0.096295,2.757551,0.01722,262.094086,262.094086,4.5,100.0,6027.633326587839,6192.6143629031685,5286.94950487097,6192.6143629031685
109,2012-10-24 13:00:00,0.10474,2.752513,0.016523,261.920135,261.920959,4.541666666666667,100.00031459971565,6012.646644130524,6189.314742176862,5323.983695956813,6189.314742176862
110,2012-10-24 14:00:00,0.099891,2.754342,0.017198,284.153503,284.153503,4.583333333333333,100.0,6527.350437518617,6185.781380215934,5358.416843365499,6185.781380215934
111,2012-10-24 15:00:00,0.104959,2.770341,0.016523,282.252502,282.252502,4.625,100.0,6521.343559884138,6192.612761361988,5416.863523073154,6192.612761361988
112,2012-10-24 16:00:00,0.096295,2.75116,0.017198,278.816956,278.816956,4.666666666666667,100.0,6397.3642726191265,6199.187377332431,5472.087524913703,6199.187377332431
113,2012-10-24 17:00:00,0.10474,2.770079,0.016163,276.215668,276.215668,4.708333333333333,100.0,6381.2611064574185,6203.150915238166,5518.351362298974,6203.150915238166
114,2012-10-24 18:00:00,0.103487,2.813019,0.015739,272.207581,272.207581,4.75,100.0,6386.1473114573055,6206.713119062551,5561.496849506896,6206.713119062551
115,2012-10-24 19:00:00,0.105177,2.706221,0.017155,268.555511,268.555511,4.791666666666667,100.0,6061.266499872985,6210.301802910446,5602.729372604416,6210.301802910446
116,2012-10-24 20:00:00,0.101689,2.729794,0.015804,266.694519,266.694519,4.833333333333333,100.0,6071.695955644378,6207.321096849697,5625.656228967844,6207.321096849697
117,2012-10-24 21:00:00,0.096076,2.948915,0.017155,266.305878,266.305878,4.875,100.0,6549.513741174565,6204.608594025591,5647.95821530167,6204.608594025591
118,2012-10-24 22:00:00,0.095749,3.574865,0.017242,266.592133,266.592133,4.916666666666667,100.0,7948.277585378954,6211.50669696857,5693.035991595314,6211.50669696857
119,2012-10-24 23:00:00,0.10474,3.668165,0.016523,267.990295,267.990295,4.958333333333333,100.0,8198.49205462535,6246.242114736778,5805.7980712844965,6246.242114736778
120,2012-10-25 00:00:00,0.096295,3.431329,0.017198,267.262726,267.262726,5.0,100.0,7648.333295139401,6285.287113534549,5925.432770451539,6285.287113534549
121,2012-10-25 01:00:00,0.097547,3.32468,0.017242,263.970612,263.970612,5.041666666666667,100.0,7319.332571296694,6312.548037166645,6011.577796685931,6312.548037166645
122,2012-10-25 02:00:00,0.097656,3.286005,0.017242,249.96936,249.96936,5.083333333333333,100.0,6850.480727168711,6332.683727849246,6076.965535416469,6332.683727849246
123,2012-10-25 03:00:00,0.103051,3.178981,0.015804,239.711777,239.711777,5.125,100.0,6355.406799224036,6343.039667835636,6115.64129500408,6343.039667835636
124,2012-10-25 04:00:00,0.105177,3.172607,0.016435,205.388504,205.388504,5.166666666666667,100.0,5434.4858259528,6343.287010463404,6127.629570215078,6343.287010463404
125,2012-10-25 05:00:00,0.098093,3.097802,0.017198,161.840302,161.840302,5.208333333333333,100.0,4181.252421543141,6325.110986773191,6092.972383001964,6325.110986773191
126,2012-10-25 06:00:00,0.103051,2.933581,0.017242,161.150635,161.150635,5.25,100.0,3942.721997722618,6282.23381546859,5997.386384929023,6282.23381546859
127,2012-10-25 07:00:00,0.097983,2.926765,0.017602,163.542328,163.542328,5.291666666666667,100.0,3991.9406798183927,6235.443579113671,5894.653165568702,6235.443579113671
128,2012-10-25 08:00:00,0.095858,3.042026,0.017264,177.84082,177.84082,5.333333333333333,100.0,4511.909961833009,6190.573521127765,5799.517541281187,6190.573521127765
129,2012-10-25 09:00:00,0.10474,3.0001,0.016883,190.108795,190.108795,5.375,100.0,4756.680601635029,6157.00024994187,5735.137162308778,6157.00024994187
130,2012-10-25 10:00:00,0.105286,3.051797,0.016861,202.249878,202.249878,5.416666666666667,100.0,5147.661261562588,6128.993856975732,5686.214334275091,6128.993856975732
131,2012-10-25 11:00:00,0.108882,3.128482,0.01722,285.369873,285.369873,5.458333333333333,100.0,7445.739421930035,6109.3672050674695,5659.286680639465,6109.3672050674695
132,2012-10-25 12:00:00,0.089321,3.13725,0.017242,280.284485,280.284485,5.5,100.0,7333.549654722525,6136.094649404721,5748.609317703993,6136.094649404721
133,2012-10-25 13:00:00,0.106102,3.243966,0.016883,277.883575,277.883575,5.541666666666667,100.0,7518.050209615473,6160.043749511077,5827.856334554919,6160.043749511077
134,2012-10-25 14:00:00,0.105395,3.329549,0.016501,276.128784,276.128784,5.583333333333333,100.0,7667.66520076439,6187.203878713165,5912.366028307946,6187.203878713165
135,2012-10-25 15:00:00,0.107084,3.273931,0.016839,278.121124,278.121124,5.625,100.0,7593.981742617823,6216.8131051541895,6000.130986930768,6216.8131051541895
136,2012-10-25 16:00:00,0.092807,3.274579,0.01722,276.583252,276.583252,5.666666666666667,100.0,7553.485530982573,6244.356477903462,6079.82352471512,6244.356477903462
137,2012-10-25 17:00:00,0.104522,3.14537,0.016523,273.662537,273.662537,5.708333333333333,100.0,7178.821249590775,6270.539058965044,6153.506625028493,6270.539058965044
138,2012-10-25 18:00:00,0.096295,3.058391,0.017198,271.982635,271.982635,5.75,100.0,6937.455886955977,6288.704702777559,6204.772356256607,6288.704702777559
139,2012-10-25 19:00:00,0.09395,3.047834,0.017961,269.535858,269.535858,5.791666666666667,100.0,6851.31460561131,6301.679726461127,6241.406532791575,6301.679726461127
140,2012-10-25 20:00:00,0.104631,2.958295,0.016566,266.765808,266.765808,5.833333333333333,100.0,6581.694112851182,6312.672424044131,6271.901936432561,6312.672424044131
141,2012-10-25 21:00:00,0.096295,2.862251,0.025111,261.204468,261.204468,5.875,100.0,6235.257132810484,6318.052857820271,6287.391545253492,6318.052857820271
142,2012-10-25 22:00:00,0.088557,2.858189,0.018082,256.941376,256.941376,5.916666666666667,100.0,6124.787701164053,6316.396943320075,6284.784824631341,6316.396943320075
143,2012-10-25 23:00:00,0.09711,2.856837,0.017624,263.081635,263.081635,5.958333333333333,100.0,6268.188449730049,6312.564758476954,6276.784968457976,6312.564758476954
144,2012-10-26 00:00:00,0.092261,2.773314,0.017264,268.251007,268.251007,6.0,100.0,6204.495238714832,6311.677232302016,6276.355142521579,6311.677232302016
145,2012-10-26 01:00:00,0.109916,2.864633,0.017961,264.221039,264.221039,6.041666666666667,100.0,6312.51520549815,6309.533592430273,6272.762147331241,6309.533592430273
146,2012-10-26 02:00:00,0.093025,2.844589,0.017286,258.415588,258.415588,6.083333333333333,100.0,6130.618399704789,6309.59322469163,6274.749800239586,6309.59322469163
147,2012-10-26 03:00:00,0.095531,2.768211,0.016883,249.283585,249.283585,6.125,100.0,5755.180148051068,6306.013728191893,6267.543230212846,6306.013728191893
148,2012-10-26 04:00:00,0.092152,2.671603,0.01758,207.18301400000001,207.18301400000001,6.166666666666667,100.0,4616.279753007027,6294.997056589076,6241.925076104757,6294.997056589076
149,2012-10-26 05:00:00,0.090135,2.628613,0.017264,194.797867,194.797867,6.208333333333333,100.0,4270.482034441048,6261.422710517435,6160.64280994987,6261.422710517435
150,2012-10-26 06:00:00,0.090026,2.701148,0.017602,184.869705,184.869705,6.25,100.0,4164.666018903976,6221.603896995907,6066.134771174428,6221.603896995907
151,2012-10-26 07:00:00,0.104413,2.648146,0.016905,189.031998,189.031998,6.291666666666667,100.0,4174.873306993404,6180.465139434068,5971.061333560905,6180.465139434068
152,2012-10-26 08:00:00,0.094496,2.654723,0.01722,190.514053,190.514053,6.333333333333333,100.0,4218.055399608141,6140.3533027852545,5881.25193223253,6140.3533027852545
153,2012-10-26 09:00:00,0.097438,2.692737,0.017602,223.942245,223.942245,6.375,100.0,5029.166525247872,6101.907344721712,5798.09210560131,6101.907344721712
154,2012-10-26 10:00:00,0.101253,2.781321,0.015466,245.747787,245.747787,6.416666666666667,100.0,5700.419028926469,6080.4525283322355,5759.645826583638,6080.4525283322355
155,2012-10-26 11:00:00,0.096076,2.939048,0.014256,270.147247,270.147247,6.458333333333333,100.0,6621.757554847139,6072.85185834412,5756.684486700779,6072.85185834412
156,2012-10-26 12:00:00,0.09395,3.054757,0.013831,267.841522,267.841522,6.5,100.0,6823.710973596084,6083.82997227418,5799.938140108097,6083.82997227418
157,2012-10-26 13:00:00,0.097438,3.11876,0.015967,274.519745,274.519745,6.541666666666667,100.0,7140.384407301108,6098.627592300619,5851.126781782496,6098.627592300619
158,2012-10-26 14:00:00,0.092261,3.02587,0.016817,267.845978,267.845978,6.583333333333333,100.0,6759.295692820172,6119.462728600628,5915.589663058427,6119.462728600628
159,2012-10-26 15:00:00,0.090135,3.061738,0.01758,266.772949,266.772949,6.625,100.0,6812.019220213519,6132.259387885018,5957.774964546514,6132.259387885018
160,2012-10-26 16:00:00,0.100816,2.979394,0.017264,271.272308,271.272308,6.666666666666667,100.0,6740.613904090076,6145.854584531588,6000.487177329864,6145.854584531588
161,2012-10-26 17:00:00,0.096076,2.948349,0.017602,277.655823,277.655823,6.708333333333333,100.0,6827.343075839133,6157.749770922757,6037.493513667874,6157.749770922757
162,2012-10-26 18:00:00,0.095749,2.884919,0.016545,277.401031,277.401031,6.75,100.0,6674.331071295418,6171.1416370210845,6076.985991776436,6171.1416370210845
163,2012-10-26 19:00:00,0.097547,2.947339,0.017558,250.648254,250.648254,6.791666666666667,100.0,6161.136421629524,6181.205425706571,6106.853245752385,6181.205425706571
164,2012-10-26 20:00:00,0.095858,2.909636,0.016905,253.550507,253.550507,6.833333333333333,100.0,6152.74895609867,6180.80404562503,6109.567404546242,6180.80404562503
165,2012-10-26 21:00:00,0.090353,2.902788,0.012905,250.637939,250.637939,6.875,100.0,6067.757005960592,6180.242943834503,6111.726482123863,6180.242943834503
166,2012-10-26 22:00:00,0.097219,2.777371,0.016261,265.590424,265.590424,6.916666666666667,100.0,6151.943800070835,6177.993225077025,6109.5280083156995,6177.993225077025
167,2012-10-26 23:00:00,0.092261,2.707916,0.014322,256.120941,256.120941,6.958333333333333,100.0,5784.240310535093,6177.472236576901,6111.648797903456,6177.472236576901
168,2012-10-27 00:00:00,0.095531,2.5862,0.01563,245.621735,245.621735,7.0,100.0,5297.79260501538,6169.607598056065,6095.278373535039,6169.607598056065
169,2012-10-27 01:00:00,0.092152,2.504235,0.014638,235.657013,235.657013,7.041666666666667,100.0,4921.772103183458,6152.171298195251,6055.404085109056,6152.171298195251
170,2012-10-27 02:00:00,0.097329,2.416258,0.01673,247.69863900000001,247.69863900000001,7.083333333333333,100.0,4991.5218427276695,6127.5633142950155,5998.722486012776,6127.5633142950155
171,2012-10-27 03:00:00,0.095858,2.442842,0.014703,248.968948,248.968948,7.125,100.0,5072.319635937602,6104.842484863669,5948.362453848521,6104.842484863669
172,2012-10-27 04:00:00,0.090353,2.431816,0.013133,239.254196,239.254196,7.166666666666667,100.0,4852.396997045466,6084.192027885147,5904.5603129529745,6084.192027885147
173,2012-10-27 05:00:00,0.095422,2.300121,0.014125,180.74826,180.74826,7.208333333333333,100.0,3467.295523619096,6059.5561272683535,5851.952147157599,6059.5561272683535
174,2012-10-27 06:00:00,0.097547,2.312316,0.01455,185.883774,185.879272,7.25,99.99757805649028,3584.6288667143594,6007.710915195368,5732.719315980674,6007.710915195368
175,2012-10-27 07:00:00,0.090463,2.34087,0.013133,247.425934,247.425934,7.291666666666667,100.0,4830.460830662318,5959.249274225748,5625.314793517357,5959.249274225748
176,2012-10-27 08:00:00,0.095422,2.263408,0.016283,191.53891,191.53891,7.333333333333333,100.0,3615.646048052035,5936.67350535448,5585.572095374606,5936.67350535448
177,2012-10-27 09:00:00,0.095749,2.271553,0.016479,186.479904,186.479904,7.375,100.0,3532.815537993406,5890.252956208431,5487.075793008477,5890.252956208431
