"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-13","0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","62",",,W","21",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23","H,,S","28",",,W","17",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24","H,,S","32",",,W","18",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-16","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","33","H,,S","43",",,W","30",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-17","0.03",",,W,2400","0.4",",,W,2400","0.0","T,,W,2400","30","H,,S","37",",,W","20",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-18","0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","29","H,,S","47",",,W","19",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","51",",,W","25",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","63",",,W","28",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-21","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","61",",,W","32",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-22","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","65",",,W","47",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-23","0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","68",",,W","47",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-24","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","48",",,W","35",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-25","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","42",",,W","31",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","50",",,W","28",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-27","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","63",",,W","38",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-28","0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","57",",,W","47",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-29","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","48",",,W","41",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-30","0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","37","H,,S","41",",,W","24",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-01-31","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27","H,,S","41",",,W","21",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-01","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","54",",,W","40",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-02","0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","43",",,W","19",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24","H,,S","36",",,W","17",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-04","1.12",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","34","H,,S","37",",,W","33",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","39",",,W","27",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-06","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","33","H,,S","43",",,W","28",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-07","0.49",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","43",",,W","33",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","34","H,,S","38",",,W","26",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","46",",,W","27",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-10","1.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","50",",,W","39",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-11","1.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","68",",,W","45",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-12","0.09",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","65",",,W","37",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-13","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","43",",,W","33",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-14","0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","53",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-15","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","74",",,W","47",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-16","0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","67",",,W","40",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-17","0.42",",,W,2400","0.2",",,W,2400","0.0",",,W,2400","39","H,,S","44",",,W","34",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-18","0.00","T,,W,2400","0.0",",,W,2400","0.0","T,,W,2400","40","H,,S","51",",,W","33",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-19","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","50",",,W","40",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","78",",,W","49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-21","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","82",",,W","56",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-22","0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","67",",,W","43",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-23","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","48",",,W","41",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-24","0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","53",",,W","48",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-25","0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","54",",,W","47",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","53",",,W","41",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-27","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","58",",,W","36",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-02-28","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","64",",,W","44",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-01","0.09",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","59",",,W","49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-02","0.01",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","47","H,,S","54",",,W","39",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","53",",,W","36",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-04","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","53",",,W","35",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","49",",,W","31",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-06","0.30",",,W,2400","0.4",",,W,2400","0.0",",,W,2400","40","H,,S","46",",,W","33",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-07","0.03",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","40","H,,S","51",",,W","34",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","46",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","46",",,W","33",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","49",",,W","31",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-11","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","52",",,W","31",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-12","0.01",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","40","H,,S","46",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-13","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","47",",,W","33",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","44",",,W","32",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","55",",,W","31",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-16","0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","41","H,,S","47",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-17","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","46",",,W","32",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","59",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","56",",,W","36",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-20","0.87",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","40","H,,S","43",",,W","32",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-21","0.49",",,W,2400","4.1",",,W,2400","0.0","T,,W,2400","33","H,,S","36",",,W","32",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-22","0.00","T,,Z,2400","0.0","T,,W,2400","2.0",",,W,2400","39","H,,S","49",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-23","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","51",",,W","35",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-24","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","52",",,W","33",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-25","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","48",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","50",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-27","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","48",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-28","0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","58",",,W","43",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","78",",,W","48",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-30","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","77",",,W","45",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-03-31","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","61",",,W","39",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-01","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","67",",,W","50",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-02","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","54",",,W","42",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-03","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","56",",,W","44",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-04","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","73",",,W","42",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","56",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-06","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","72",",,W","44",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-07","0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","51","H,,S","67",",,W","37",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","51",",,W","34",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-09","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","46",",,W","38",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-10","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","55",",,W","38",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-11","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","57",",,W","43",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-12","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","78",",,W","45",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-13","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,S","86",",,W","60",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","85",",,W","63",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-15","0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,S","69",",,W","48",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-16","1.88",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","62",",,W","45",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-17","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","49",",,W","40",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","62",",,W","36",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-19","0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","59",",,W","43",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","61",",,W","38",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-21","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","63",",,W","42",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-22","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","67",",,W","48",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-23","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","69",",,W","50",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-24","0.46",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","63",",,W","55",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-25","0.32",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","67",",,W","55",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","73",",,W","50",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-27","0.72",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","64",",,W","54",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-04-28","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","78",",,W","51",",,W","    1",",,W",,,,,,,,,,,,,,
