,influent
1369,322.9497650066001
1370,311.49987000130056
1371,323.5743133448007
1372,316.20994500220047
1373,313.49712500870083
1374,308.4922100008998
1375,299.65825666750027
1376,304.246518338
1377,264.59768000259976
1378,282.9561399997003
1379,253.26165166459927
1380,270.69248000339917
1381,272.09223833890076
1382,303.60247167120065
1383,267.39538334330086
1384,325.5106383373002
1385,346.05185667119935
1386,269.3322699929002
1387,345.38182666309893
1388,285.4937816722992
1389,282.89007666789917
1390,296.6796449929011
1391,276.3396399965018
1392,283.03925833380043
1393,274.92842666400014
1394,307.66040667300007
1395,287.84566167239996
1396,283.2669983412
1397,304.96299500350017
1398,308.53643166970056
1399,300.33316999579955
1400,313.5108099974005
1401,312.8367350036011
1402,303.3074733355014
1403,305.6389216666009
1404,297.58116667310105
1405,277.24282667760076
1406,281.6987249913012
1407,334.074196665098
1408,295.9559183379
1409,287.9546600017994
1410,386.5020883339017
1411,358.1364516651017
1412,370.75519333790004
1413,297.04195834289976
1414,311.4215300032998
1415,272.7274683264001
1416,379.21762666579974
1417,399.16442499870016
1418,379.3851616663988
1419,410.83216166190033
1420,280.93212166470005
1421,268.1768733279002
1422,305.8782783223006
1423,313.234353323501
1424,317.5328199907991
1425,286.0482316688
1426,324.5420849945997
1427,310.3418099942996
1428,345.3607150107001
1429,348.1074349884001
1430,310.4222999962004
1431,303.6804616696002
1432,275.4262616762006
1433,294.468415006699
1434,304.06569166930086
1435,309.17732000039956
1436,308.2239883454002
1437,343.2173049971001
1438,382.83378999430323
1439,319.93509833189916
1440,273.492889994401
1441,270.32891666460074
1442,344.53668666380116
1443,344.72432333360126
1444,276.9177566699024
1445,297.3751866680007
1446,281.07316999750054
1447,323.351213336301
1448,312.13908000870083
1449,337.81831999740194
1450,364.19809832810057
1451,343.3013549962977
1452,365.9689166619991
1453,369.48657666440045
1454,365.2695349857982
1455,353.6604766534973
1456,380.37744499919864
1457,377.99189166800045
1458,449.9062550022987
1459,522.5816933305001
1460,495.08933500699806
1461,511.95143667290023
1462,518.2370266706987
1463,460.14773500639836
1464,489.55669000870006
1465,408.7007033409984
1466,391.3465866601991
1467,285.69647584089944
1468,349.14275999829977
1469,360.9272550042991
1470,311.06336334080015
1471,315.02863333719995
1472,355.2741400004991
1473,332.5214133375999
1474,324.7073166795993
1475,394.8165516798008
1476,284.94805334079905
1477,317.3778083303017
1478,369.3990300022
1479,385.8677783344991
1480,314.50300499239967
1481,290.3366683349009
1482,304.9188533291998
1483,312.6345683418004
1484,323.9146699925998
1485,317.7502033296993
1486,354.04377833649954
1487,341.747879999599
1488,316.0694466634001
1489,367.7726083335012
1490,323.4029033323999
1491,281.56156001000073
1492,272.5144866716995
1493,300.86187833639923
1494,349.95578228713936
1495,339.7936823936709
1496,281.5988050042003
1497,291.44551500490024
1498,314.53829333340104
1499,338.6649383364997
1500,359.6557116480979
1501,391.0844233173996
1502,388.0017716618993
1503,389.0618683263985
1504,334.18297000390135
1505,334.0070766651996
1506,362.81826666659896
1507,394.88929166830076
1508,377.13491666179965
1509,317.5170433294003
1510,372.5200700004976
1511,399.70847832520093
1512,380.76945833929864
1513,348.2281966683009
1514,336.6964750013003
1515,372.38019000739945
1516,353.24965333480054
1517,344.53075166670016
1518,325.39125999620063
1519,317.62311167690154
1520,318.55740833430133
1521,369.8062783406994
1522,402.4528899930982
1523,383.7043566671002
1524,364.54713334429897
1525,324.52770333269956
1526,323.23052998949976
1527,350.591906663999
1528,269.3681999967993
1529,290.4366216612999
1530,352.6781383361984
1531,368.2956049987986
1532,341.7717733304008
1533,354.1390366623003
1534,351.6516183330997
1535,395.26522000050045
1536,367.1365633328988
1537,355.81083833089883
1538,389.61932166399924
1539,276.1940533331007
1540,301.39703000619926
1541,250.08816833269998
1542,308.39438000400065
1543,363.75614667060177
1544,291.84922333260135
1545,330.34436000140204
1546,322.93638834079803
1547,346.51735833879985
1548,343.86816000159985
1549,310.2233733349014
1550,348.2635749920994
1551,360.5660950078003
1552,303.4428579372618
1553,298.0621775088025
1554,316.5612366626014
1555,352.1177699951
1556,374.98412167319793
1557,381.1571183295
1558,392.9021366642006
1559,382.99354165880067
1560,395.32997999590015
1561,451.0295616692973
1562,433.98302333489715
1563,407.3146950040002
1564,350.79141999559954
1565,394.11240500300164
1566,467.1874016577984
1567,495.27216998549915
1568,433.3514433225013
1569,494.7201716660004
1570,488.15398500799853
1571,488.76432667079723
1572,456.7030716723003
1573,408.6790433349993
1574,358.18646666079957
1575,278.77310667039916
1576,298.18316001020025
1577,268.35300000329903
1578,320.70519500739897
1579,330.7054833293994
1580,323.5226400039002
1581,325.69603666679984
1582,313.1431783388989
1583,303.0313733319991
1584,292.37065000610016
1585,336.5461666750007
1586,292.2370066576007
1587,294.9105083347017
1588,388.3146783418992
1589,314.18021167349957
1590,316.3273416746004
1591,324.48898000800074
1592,313.00626334050054
1593,315.26238250469964
1594,303.9979658365996
1595,311.6584116776004
1596,311.1915533391001
1597,315.46118249170047
1598,302.332815011599
1599,341.2377207221405
1600,307.1211533416
1601,276.91221500820035
1602,282.87693832740035
1603,244.78817833270077
1604,266.8660416665015
1605,278.54669000110056
1606,293.91728833859906
1607,301.13308000700096
1608,287.3759116717997
1609,270.12824000280045
1610,287.1665066746017
1611,311.350991655801
1612,278.54891166790054
1613,268.9824033480008
1614,273.12478666880094
1615,246.4998849991
1616,254.39025833550036
1617,271.4818533341998
1618,266.0094149929997
1619,272.11131000460006
1620,289.8585116638004
1621,273.9509083344
1622,262.9762600042993
1623,306.75970069109985
1624,285.4408616695007
1625,317.7083700028011
1626,271.7355466650013
1627,287.1003249995006
1628,269.6005916690001
1629,265.3999733316998
1630,324.7782108462086
1631,317.53267751170864
1632,302.5297766666481
1633,293.80495999929985
1634,300.1020783420015
1635,312.8625950109014
1636,303.3408050045008
1637,312.95596500540086
1638,331.8768691709009
1639,312.7230808465999
1640,318.0603641577004
1641,343.85426832460047
1642,319.2397571416373
1643,302.7163773980147
1644,309.2050949979025
1645,318.2932055565324
1646,313.2458050058993
1647,288.19387090947265
1648,306.7946616716667
1649,287.3905250028005
1650,303.2744156271422
1651,289.05675912247045
1652,302.07421898778836
1653,298.23494720695453
1654,296.0539366800004
1655,312.5914750076012
1656,318.17550000870085
1657,313.93053001070086
1658,311.9697150151011
1659,310.51570501410083
1660,313.38455168030004
1661,313.27618501679984
1662,314.13678167339907
1663,310.0665766800997
1664,326.8388408391995
1665,325.46530500779994
1666,315.59693500660023
1667,320.3681416731
1668,319.8651133372
1669,321.2360400033002
1670,308.79452584130144
1671,308.03698667200024
1672,318.5942183372004
1673,312.7156633359004
1674,327.2498724999009
1675,318.4572200033014
1676,307.04547084190153
1677,305.7440116782004
1678,311.3134391728014
1679,294.85114667610094
1680,291.49736667280126
1681,316.06610333980086
1682,315.65419250450134
1683,301.5547533441015
1684,307.5436358418008
1685,326.27790584130025
1686,332.149895837301
1687,331.525359170601
1688,325.6208691746002
1689,322.2661816693001
1690,323.0773000020005
1691,356.4299191613005
1692,355.9828183261005
1693,442.69683583719785
1694,465.84538333010164
1695,479.00858166270115
1696,444.49182833160086
1697,456.161353333401
1698,319.19709250430077
1699,292.1801058356005
1700,385.3117341682011
1701,340.8997166700997
1702,317.9774983363004
1703,316.85102834230037
1704,323.99402417099975
1705,350.95851249519876
1706,343.70931415930045
1707,336.02280499140045
1708,330.30905499839946
1709,321.8399466632972
1710,336.479131663898
1711,344.1461549934987
1712,354.6400349898969
1713,326.5753249880977
1714,328.61660832239835
1715,343.48568665200105
1716,348.62343832150106
1717,394.22563666800164
1718,340.6344483243016
1719,329.5465649968995
1720,324.2456033303
1721,326.05243666759924
1722,328.7146999996992
1723,317.40667166569887
1724,324.2916049961992
1725,308.52011916629965
1726,326.88620499979925
1727,323.5377133301989
1728,307.5386341684002
1729,305.6128633370003
1730,304.6303616712001
1731,299.3474041698004
1732,298.82466333330035
1733,302.54005666540064
1734,305.59916583760054
1735,311.70007166600095
1736,305.71297416789974
1737,309.08655666700065
1738,312.5712091654009
1739,307.20464500240143
1740,372.97886833790074
1741,410.23740500769924
1742,418.5727716747991
1743,417.4593283410992
1744,425.24696500920015
1745,421.7384633457005
1746,415.6899533464999
1747,404.12128168119864
1748,400.5123616801002
1749,392.71473499939844
1750,397.08919203541
1751,388.100828333099
1752,370.97341001230154
1753,383.2490833470007
1754,383.66514334830083
1755,374.25275334540066
1756,369.5221950111002
1757,375.0942000016005
1758,367.59904334590175
1759,386.37747834860096
1760,401.9730666622977
1761,435.55234666330074
1762,408.80543500469827
1763,407.3676033328995
1764,404.4238283362988
1765,387.64239001010026
1766,388.8776333505011
1767,371.5019383494014
1768,394.64517166589866
1769,358.6817866817005
1770,373.4740866794002
1771,348.9483616757008
1772,359.77835500960055
1773,354.39838333659907
1774,337.4777933316002
1775,336.54044667599885
1776,360.55264166969926
1777,340.5433900086991
1778,343.27330667899855
1779,373.37122167940026
1780,353.6926666789988
1781,333.23579500219927
1782,334.97881166799914
1783,350.75899833160014
1784,360.8717699959009
1785,377.93786333320054
1786,361.40635334649875
1787,372.22545667420064
1788,362.0882150015991
1789,357.1420399960022
1790,319.31048166450176
1791,330.23851500359984
1792,336.3210400003986
1793,334.40207999260014
1794,315.9724150061998
1795,321.5175150092993
1796,336.1399783332991
1797,348.8066600018991
1798,353.36544166019894
1799,371.0841366747984
1800,337.269225000699
1801,334.34858000129896
1802,324.9433866622013
1803,323.5059300009986
1804,294.8871733323998
1805,286.8886633391001
1806,279.01446166920044
1807,265.9329133270011
1808,283.2517616673998
1809,268.20789833100156
1810,258.16422000490064
1811,298.19045134790036
1812,270.34332166010074
1813,261.8820899876994
1814,267.7690833334983
1815,270.5279766707007
1816,284.13604501119966
1817,254.4265950096006
1818,268.4236400062998
1819,261.60467499309937
1820,278.99097000789993
1821,271.296943332502
1822,280.35779667510064
1823,297.6050683395006
1824,320.1266883413004
1825,298.51942667099894
1826,290.0527283406989
1827,295.6572316682997
1828,327.80698499699946
1829,293.05061333290007
1830,305.31841166660007
1831,325.3186683358006
1832,342.32419666520053
1833,326.3486616691003
1834,309.4945549972007
1835,308.7788983312997
1836,303.03479167430004
1837,321.87013499860046
1838,321.3929966668002
1839,301.39897249869944
1840,310.5073933386987
1841,285.95270833120065
1842,314.1827550784915
1843,333.98931000270034
1844,334.6710200037008
1845,305.091218346901
1846,310.74921166730076
1847,308.9399883279005
1848,300.17860834130016
1849,305.6621133370999
1850,305.8129550071003
1851,299.60407667460044
1852,306.5950833445001
1853,290.13297166970074
1854,301.43506081976835
1855,305.9858003399409
1856,316.3143466776003
1857,313.82623501350037
1858,318.20311251339956
1859,323.8060308454997
1860,292.90397500829994
1861,366.8591749874008
1862,392.59102334050095
1863,391.20810333390097
1864,348.30513834280106
1865,342.22131166799915
1866,347.92081832959843
1867,337.2956499941986
1868,346.40055000980135
1869,360.2912866673003
1870,366.8907050112005
1871,370.2403116775002
1872,361.0947266580013
1873,350.5269166632001
1874,361.64500166310285
1875,354.324263336999
1876,339.27630833599926
1877,331.90657000219915
1878,330.64258333559934
1879,350.6164149902012
1880,362.28649332220147
1881,362.4475083265017
1882,359.5773599966029
1883,352.5964549954023
1884,336.438963338299
1885,345.0544983482991
1886,331.07141000649904
1887,331.839095007099
1888,365.55459500389907
1889,369.4520383247987
1890,420.7296583275988
1891,344.6790066778013
1892,435.7525033310995
1893,389.0241266653003
1894,293.2534866683993
1895,263.36873166849927
1896,280.1783666627994
1897,290.74057000249974
1898,298.9744450069004
1899,310.5550550095025
1900,280.9213899923012
1901,282.02735666530043
1902,274.88079735879944
1903,256.9833716722998
1904,273.12745501550046
1905,281.5213550025001
1906,234.23248832719952
1907,296.06024500289965
1908,304.8532766757997
1909,350.4597083269987
1910,286.32482501099975
1911,289.5420033312997
1912,353.51698833389963
1913,385.8637299905983
1914,295.907220012201
1915,270.3807850028997
1916,298.7550350044005
1917,275.45379166100145
1918,272.8044933382013
1919,256.6501433296005
1920,272.90404999350005
1921,279.2686216759999
1922,256.77685166910004
1923,439.28460500389684
1924,326.627686659902
1925,278.4102550108006
1926,306.2256033339001
1927,273.1324816717005
1928,277.4944583259012
1929,298.4911366547019
1930,261.7928000024002
1931,296.0190033316004
1932,319.1585633280997
1933,330.9638666601994
1934,301.9819216689006
1935,281.17421333500045
1936,332.4420866683991
1937,341.0062649951009
1938,312.42628833869924
1939,360.73235999840153
1940,310.1085516640999
1941,291.8093616690005
1942,312.0285833460022
1943,375.7734400046007
1944,340.6602049978997
1945,313.5684666706005
1946,288.7286483290997
1947,256.29584833669946
1948,339.4759449954015
1949,302.54137666680043
1950,300.9288866695
1951,281.42607665630095
1952,306.6811933339994
1953,254.8072616625009
1954,271.78329999989944
1955,313.82947166919973
1956,271.5138866699009
1957,285.60552666580054
1958,292.83452167200056
1959,279.41301500490056
1960,308.73032499619893
1961,325.25982832460124
1962,290.5225066706992
1963,307.1058933382988
1964,262.8201726824001
1965,285.54685666210094
1966,290.3217916624991
1967,270.19405000359984
1968,287.19693999799995
1969,264.1661316641007
1970,286.92547666829995
1971,284.3628566654999
1972,252.19955834050043
1973,270.2901633491001
1974,308.32453500809976
1975,285.4373533341002
